libdc1394 error: Failed to initialize libdc1394
Input dim is 96
Dim after convolution 0 = 92
Number of parameters is     9408.0
Dim after pooling 0 is 46
Dim after convolution 1 = 46
Number of parameters is   179200.0
Dim after pooling 1 is 23
Dim after convolution 2 = 23
Number of parameters is   193536.0
Dim after pooling 2 is 11
Dim after convolution 3 = 11
Number of parameters is   552960.0
Dim after pooling 3 is 5
Dim after convolution 4 = 5
Number of parameters is  1474560.0
Iteration     0: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605170 
Iteration 24250: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.323455  (2.031490 s/it)
Iteration 24260: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 2.153244  (2.030531 s/it)
Iteration 24270: accuracy_at_1 = 40.23%; accuracy_at_5 = 75.39%; loss = 2.159461  (2.028991 s/it)
Iteration 24280: accuracy_at_1 = 45.31%; accuracy_at_5 = 69.53%; loss = 2.119859  (2.029021 s/it)
Iteration 24290: accuracy_at_1 = 47.66%; accuracy_at_5 = 75.78%; loss = 2.071854  (2.030173 s/it)
Iteration 24300: accuracy_at_1 = 43.36%; accuracy_at_5 = 73.44%; loss = 2.129888  (2.030072 s/it)
Iteration 24310: accuracy_at_1 = 48.83%; accuracy_at_5 = 73.83%; loss = 2.042197  (2.029028 s/it)
Iteration 24320: accuracy_at_1 = 44.92%; accuracy_at_5 = 76.56%; loss = 2.103279  (2.030707 s/it)
Iteration 24330: accuracy_at_1 = 38.28%; accuracy_at_5 = 70.70%; loss = 2.337360  (2.030782 s/it)
Iteration 24340: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.31%; loss = 2.289264  (2.030208 s/it)
Iteration 24350: accuracy_at_1 = 49.61%; accuracy_at_5 = 75.00%; loss = 2.048082  (2.031788 s/it)
Iteration 24360: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.14%; loss = 2.337894  (2.031044 s/it)
Iteration 24370: accuracy_at_1 = 42.58%; accuracy_at_5 = 71.48%; loss = 2.132579  (2.029825 s/it)
Iteration 24380: accuracy_at_1 = 35.55%; accuracy_at_5 = 68.75%; loss = 2.418669  (2.031381 s/it)
Iteration 24390: accuracy_at_1 = 37.89%; accuracy_at_5 = 73.44%; loss = 2.177998  (2.029485 s/it)
Iteration 24400: accuracy_at_1 = 39.84%; accuracy_at_5 = 68.36%; loss = 2.279970  (2.028889 s/it)
Iteration 24410: accuracy_at_1 = 42.58%; accuracy_at_5 = 74.22%; loss = 2.152507  (2.029808 s/it)
Iteration 24420: accuracy_at_1 = 44.92%; accuracy_at_5 = 75.78%; loss = 2.069964  (2.029549 s/it)
Iteration 24430: accuracy_at_1 = 45.70%; accuracy_at_5 = 76.56%; loss = 2.049411  (2.029837 s/it)
Iteration 24440: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.14%; loss = 2.315265  (2.029623 s/it)
Iteration 24450: accuracy_at_1 = 46.09%; accuracy_at_5 = 70.70%; loss = 2.279679  (2.030011 s/it)
Iteration 24460: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.66%; loss = 2.192754  (2.030990 s/it)
Iteration 24470: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.88%; loss = 2.208889  (2.030081 s/it)
Iteration 24480: accuracy_at_1 = 41.02%; accuracy_at_5 = 75.00%; loss = 2.166859  (2.030950 s/it)
Iteration 24490: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.27%; loss = 2.240858  (2.030810 s/it)
Iteration 24500: accuracy_at_1 = 41.41%; accuracy_at_5 = 73.05%; loss = 2.161904  (2.030927 s/it)
Iteration 24510: accuracy_at_1 = 42.97%; accuracy_at_5 = 68.75%; loss = 2.208076  (2.030906 s/it)
Iteration 24520: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.66%; loss = 2.217376  (2.029916 s/it)
Iteration 24530: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.66%; loss = 2.146654  (2.029801 s/it)
Iteration 24540: accuracy_at_1 = 41.80%; accuracy_at_5 = 72.27%; loss = 2.157079  (2.029053 s/it)
Iteration 24550: accuracy_at_1 = 37.50%; accuracy_at_5 = 73.44%; loss = 2.191433  (2.030324 s/it)
Iteration 24560: accuracy_at_1 = 42.19%; accuracy_at_5 = 74.61%; loss = 2.138112  (2.030574 s/it)
Iteration 24570: accuracy_at_1 = 41.80%; accuracy_at_5 = 74.22%; loss = 2.130410  (2.029791 s/it)
Iteration 24580: accuracy_at_1 = 40.23%; accuracy_at_5 = 70.31%; loss = 2.235414  (2.031053 s/it)
Iteration 24590: accuracy_at_1 = 41.02%; accuracy_at_5 = 68.75%; loss = 2.325531  (2.031164 s/it)
Iteration 24600: accuracy_at_1 = 47.66%; accuracy_at_5 = 76.56%; loss = 1.938215  (2.029951 s/it)
Iteration 24610: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.48%; loss = 2.170125  (2.031597 s/it)
Iteration 24620: accuracy_at_1 = 42.58%; accuracy_at_5 = 69.53%; loss = 2.203652  (2.031546 s/it)
Iteration 24630: accuracy_at_1 = 47.66%; accuracy_at_5 = 75.00%; loss = 2.077522  (2.030034 s/it)
Iteration 24640: accuracy_at_1 = 43.36%; accuracy_at_5 = 72.66%; loss = 2.253310  (2.031804 s/it)
Iteration 24650: accuracy_at_1 = 45.70%; accuracy_at_5 = 75.78%; loss = 2.043842  (2.028304 s/it)
Iteration 24660: accuracy_at_1 = 39.06%; accuracy_at_5 = 72.27%; loss = 2.340697  (2.029168 s/it)
Iteration 24670: accuracy_at_1 = 38.67%; accuracy_at_5 = 72.66%; loss = 2.171902  (2.028825 s/it)
Iteration 24680: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.48%; loss = 2.190382  (2.028764 s/it)
Iteration 24690: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.39%; loss = 2.047508  (2.029162 s/it)
Iteration 24700: accuracy_at_1 = 41.41%; accuracy_at_5 = 73.44%; loss = 2.254228  (2.029820 s/it)
Iteration 24710: accuracy_at_1 = 41.02%; accuracy_at_5 = 73.83%; loss = 2.213652  (2.030495 s/it)
Iteration 24720: accuracy_at_1 = 41.41%; accuracy_at_5 = 68.75%; loss = 2.314023  (2.030707 s/it)
Iteration 24730: accuracy_at_1 = 43.36%; accuracy_at_5 = 71.88%; loss = 2.129579  (2.030300 s/it)
Iteration 24740: accuracy_at_1 = 44.92%; accuracy_at_5 = 73.44%; loss = 2.162946  (2.030404 s/it)
Iteration 24750: accuracy_at_1 = 42.97%; accuracy_at_5 = 73.44%; loss = 2.115417  (2.031167 s/it)
Iteration 24760: accuracy_at_1 = 44.14%; accuracy_at_5 = 66.80%; loss = 2.274421  (2.030808 s/it)
Iteration 24770: accuracy_at_1 = 48.83%; accuracy_at_5 = 71.48%; loss = 2.069899  (2.029822 s/it)
Iteration 24780: accuracy_at_1 = 33.20%; accuracy_at_5 = 68.75%; loss = 2.418380  (2.030112 s/it)
Iteration 24790: accuracy_at_1 = 45.70%; accuracy_at_5 = 73.83%; loss = 2.010115  (2.029220 s/it)
Iteration 24800: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.92%; loss = 2.230105  (2.030547 s/it)
Iteration 24810: accuracy_at_1 = 45.31%; accuracy_at_5 = 77.34%; loss = 2.104772  (2.029298 s/it)
Iteration 24820: accuracy_at_1 = 38.67%; accuracy_at_5 = 70.70%; loss = 2.285161  (2.030225 s/it)
Iteration 24830: accuracy_at_1 = 46.48%; accuracy_at_5 = 76.17%; loss = 1.964301  (2.029809 s/it)
Iteration 24840: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.31%; loss = 2.343976  (2.030888 s/it)
Iteration 24850: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.48%; loss = 2.292577  (2.030149 s/it)
Iteration 24860: accuracy_at_1 = 38.28%; accuracy_at_5 = 71.48%; loss = 2.273686  (2.031299 s/it)
Iteration 24870: accuracy_at_1 = 44.53%; accuracy_at_5 = 73.44%; loss = 2.121909  (2.030946 s/it)
Iteration 24880: accuracy_at_1 = 40.23%; accuracy_at_5 = 73.83%; loss = 2.089418  (2.029261 s/it)
Iteration 24890: accuracy_at_1 = 43.36%; accuracy_at_5 = 74.61%; loss = 2.128076  (2.030566 s/it)
Iteration 24900: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.88%; loss = 2.239761  (2.029947 s/it)
Iteration 24910: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.19%; loss = 2.335039  (2.029770 s/it)
Iteration 24920: accuracy_at_1 = 46.48%; accuracy_at_5 = 77.34%; loss = 2.003941  (2.028831 s/it)
Iteration 24930: accuracy_at_1 = 47.27%; accuracy_at_5 = 75.39%; loss = 2.050405  (2.029324 s/it)
Iteration 24940: accuracy_at_1 = 35.16%; accuracy_at_5 = 69.14%; loss = 2.369623  (2.030347 s/it)
Iteration 24950: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.31%; loss = 2.275415  (2.029857 s/it)
Iteration 24960: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.70%; loss = 2.224071  (2.030409 s/it)
Iteration 24970: accuracy_at_1 = 43.36%; accuracy_at_5 = 73.05%; loss = 2.182023  (2.030487 s/it)
Iteration 24980: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.48%; loss = 2.145823  (2.029955 s/it)
Iteration 24990: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.58%; loss = 2.445770  (2.031133 s/it)
Iteration 25000: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.66%; loss = 2.198098  (2.068095 s/it)
Iteration 25010: accuracy_at_1 = 41.80%; accuracy_at_5 = 75.00%; loss = 2.108686  (2.029951 s/it)
Iteration 25020: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.83%; loss = 2.171979  (2.032114 s/it)
Iteration 25030: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.88%; loss = 2.324177  (2.030118 s/it)
Iteration 25040: accuracy_at_1 = 45.31%; accuracy_at_5 = 70.70%; loss = 2.191102  (2.029924 s/it)
Iteration 25050: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.19%; loss = 2.339351  (2.030165 s/it)
Iteration 25060: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.283691  (2.028793 s/it)
Iteration 25070: accuracy_at_1 = 46.48%; accuracy_at_5 = 76.17%; loss = 1.990542  (2.029527 s/it)
Iteration 25080: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.31%; loss = 2.201853  (2.029462 s/it)
Iteration 25090: accuracy_at_1 = 44.92%; accuracy_at_5 = 75.39%; loss = 2.049134  (2.029407 s/it)
Iteration 25100: accuracy_at_1 = 51.56%; accuracy_at_5 = 77.73%; loss = 1.985694  (2.030799 s/it)
Iteration 25110: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.09%; loss = 2.243548  (2.031205 s/it)
Iteration 25120: accuracy_at_1 = 44.14%; accuracy_at_5 = 75.78%; loss = 2.070769  (2.030699 s/it)
Iteration 25130: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.58%; loss = 2.398058  (2.030639 s/it)
Iteration 25140: accuracy_at_1 = 38.67%; accuracy_at_5 = 73.05%; loss = 2.300040  (2.031297 s/it)
Iteration 25150: accuracy_at_1 = 41.41%; accuracy_at_5 = 75.39%; loss = 2.179039  (2.031566 s/it)
Iteration 25160: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.83%; loss = 2.180506  (2.029823 s/it)
Iteration 25170: accuracy_at_1 = 45.70%; accuracy_at_5 = 73.44%; loss = 2.194237  (2.030092 s/it)
Iteration 25180: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.88%; loss = 2.181265  (2.030033 s/it)
Iteration 25190: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.83%; loss = 2.178411  (2.029658 s/it)
Iteration 25200: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.48%; loss = 2.266589  (2.028755 s/it)
Iteration 25210: accuracy_at_1 = 44.14%; accuracy_at_5 = 75.78%; loss = 2.116061  (2.029214 s/it)
Iteration 25220: accuracy_at_1 = 43.75%; accuracy_at_5 = 70.70%; loss = 2.136636  (2.031650 s/it)
Iteration 25230: accuracy_at_1 = 44.14%; accuracy_at_5 = 73.83%; loss = 2.147049  (2.030544 s/it)
Iteration 25240: accuracy_at_1 = 44.14%; accuracy_at_5 = 76.56%; loss = 2.090253  (2.031680 s/it)
Iteration 25250: accuracy_at_1 = 42.97%; accuracy_at_5 = 70.70%; loss = 2.232268  (2.030482 s/it)
Iteration 25260: accuracy_at_1 = 44.53%; accuracy_at_5 = 71.88%; loss = 2.147944  (2.030683 s/it)
Iteration 25270: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.09%; loss = 2.171845  (2.031304 s/it)
Iteration 25280: accuracy_at_1 = 41.41%; accuracy_at_5 = 68.36%; loss = 2.361885  (2.030532 s/it)
Iteration 25290: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.66%; loss = 2.172958  (2.029592 s/it)
Iteration 25300: accuracy_at_1 = 42.58%; accuracy_at_5 = 67.97%; loss = 2.223446  (2.030278 s/it)
Iteration 25310: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.31%; loss = 2.250139  (2.028636 s/it)
Iteration 25320: accuracy_at_1 = 45.70%; accuracy_at_5 = 70.70%; loss = 2.128916  (2.029298 s/it)
Iteration 25330: accuracy_at_1 = 45.70%; accuracy_at_5 = 76.56%; loss = 2.021127  (2.030542 s/it)
Iteration 25340: accuracy_at_1 = 47.27%; accuracy_at_5 = 74.61%; loss = 2.043516  (2.029919 s/it)
Iteration 25350: accuracy_at_1 = 41.80%; accuracy_at_5 = 74.22%; loss = 2.052786  (2.030855 s/it)
Iteration 25360: accuracy_at_1 = 46.09%; accuracy_at_5 = 75.39%; loss = 2.035583  (2.031093 s/it)
Iteration 25370: accuracy_at_1 = 42.97%; accuracy_at_5 = 68.75%; loss = 2.290781  (2.031088 s/it)
Iteration 25380: accuracy_at_1 = 48.83%; accuracy_at_5 = 70.70%; loss = 2.163204  (2.030202 s/it)
Iteration 25390: accuracy_at_1 = 46.09%; accuracy_at_5 = 73.05%; loss = 2.011299  (2.031132 s/it)
Iteration 25400: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.09%; loss = 2.229242  (2.030223 s/it)
Iteration 25410: accuracy_at_1 = 49.22%; accuracy_at_5 = 76.95%; loss = 2.028643  (2.030237 s/it)
Iteration 25420: accuracy_at_1 = 46.48%; accuracy_at_5 = 75.39%; loss = 2.086298  (2.029879 s/it)
Iteration 25430: accuracy_at_1 = 44.53%; accuracy_at_5 = 77.34%; loss = 2.103583  (2.028809 s/it)
Iteration 25440: accuracy_at_1 = 41.02%; accuracy_at_5 = 69.14%; loss = 2.317295  (2.029421 s/it)
Iteration 25450: accuracy_at_1 = 39.06%; accuracy_at_5 = 72.27%; loss = 2.163658  (2.030140 s/it)
Iteration 25460: accuracy_at_1 = 49.22%; accuracy_at_5 = 75.00%; loss = 2.013377  (2.029155 s/it)
Iteration 25470: accuracy_at_1 = 39.06%; accuracy_at_5 = 75.78%; loss = 2.122164  (2.029568 s/it)
Iteration 25480: accuracy_at_1 = 47.27%; accuracy_at_5 = 76.95%; loss = 2.111928  (2.031399 s/it)
Iteration 25490: accuracy_at_1 = 44.14%; accuracy_at_5 = 73.05%; loss = 2.134643  (2.031980 s/it)
Iteration 25500: accuracy_at_1 = 48.05%; accuracy_at_5 = 78.12%; loss = 1.961181  (2.030473 s/it)
Iteration 25510: accuracy_at_1 = 47.66%; accuracy_at_5 = 78.52%; loss = 2.014612  (2.030679 s/it)
Iteration 25520: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.44%; loss = 2.197707  (2.031159 s/it)
Iteration 25530: accuracy_at_1 = 46.48%; accuracy_at_5 = 73.83%; loss = 2.171115  (2.030073 s/it)
Iteration 25540: accuracy_at_1 = 47.66%; accuracy_at_5 = 73.44%; loss = 2.046924  (2.030532 s/it)
Iteration 25550: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.358632  (2.028674 s/it)
Iteration 25560: accuracy_at_1 = 41.80%; accuracy_at_5 = 73.83%; loss = 2.119449  (2.030186 s/it)
Iteration 25570: accuracy_at_1 = 43.36%; accuracy_at_5 = 73.44%; loss = 2.147131  (2.029768 s/it)
Iteration 25580: accuracy_at_1 = 40.23%; accuracy_at_5 = 72.27%; loss = 2.243887  (2.030800 s/it)
Iteration 25590: accuracy_at_1 = 42.58%; accuracy_at_5 = 75.39%; loss = 2.068973  (2.029290 s/it)
Iteration 25600: accuracy_at_1 = 44.92%; accuracy_at_5 = 72.66%; loss = 2.187220  (2.030318 s/it)
Iteration 25610: accuracy_at_1 = 44.53%; accuracy_at_5 = 71.88%; loss = 2.119827  (2.032323 s/it)
Iteration 25620: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.70%; loss = 2.258512  (2.029874 s/it)
Iteration 25630: accuracy_at_1 = 43.36%; accuracy_at_5 = 75.00%; loss = 2.041763  (2.029947 s/it)
Iteration 25640: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.19%; loss = 2.335691  (2.030539 s/it)
Iteration 25650: accuracy_at_1 = 40.23%; accuracy_at_5 = 74.22%; loss = 2.136435  (2.030570 s/it)
Iteration 25660: accuracy_at_1 = 44.14%; accuracy_at_5 = 71.09%; loss = 2.228758  (2.030074 s/it)
Iteration 25670: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.05%; loss = 2.224963  (2.030679 s/it)
Iteration 25680: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 2.208455  (2.029321 s/it)
Iteration 25690: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 2.161356  (2.029948 s/it)
Iteration 25700: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.78%; loss = 2.094243  (2.029283 s/it)
Iteration 25710: accuracy_at_1 = 40.62%; accuracy_at_5 = 76.95%; loss = 2.097174  (2.030459 s/it)
Iteration 25720: accuracy_at_1 = 43.36%; accuracy_at_5 = 69.92%; loss = 2.305639  (2.029904 s/it)
Iteration 25730: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.92%; loss = 2.213299  (2.030631 s/it)
Iteration 25740: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.70%; loss = 2.357053  (2.030899 s/it)
Iteration 25750: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.05%; loss = 2.174248  (2.031016 s/it)
Iteration 25760: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.09%; loss = 2.238464  (2.030429 s/it)
Iteration 25770: accuracy_at_1 = 39.84%; accuracy_at_5 = 68.36%; loss = 2.314481  (2.030186 s/it)
Iteration 25780: accuracy_at_1 = 39.45%; accuracy_at_5 = 72.27%; loss = 2.318524  (2.032113 s/it)
Iteration 25790: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.41%; loss = 2.391621  (2.030907 s/it)
Iteration 25800: accuracy_at_1 = 39.06%; accuracy_at_5 = 74.22%; loss = 2.143010  (2.029496 s/it)
Iteration 25810: accuracy_at_1 = 42.58%; accuracy_at_5 = 74.22%; loss = 2.184352  (2.028709 s/it)
Iteration 25820: accuracy_at_1 = 43.36%; accuracy_at_5 = 72.27%; loss = 2.176869  (2.029389 s/it)
Iteration 25830: accuracy_at_1 = 45.70%; accuracy_at_5 = 75.39%; loss = 2.050474  (2.030395 s/it)
Iteration 25840: accuracy_at_1 = 39.06%; accuracy_at_5 = 74.61%; loss = 2.125256  (2.029182 s/it)
Iteration 25850: accuracy_at_1 = 39.45%; accuracy_at_5 = 72.27%; loss = 2.263598  (2.030215 s/it)
Iteration 25860: accuracy_at_1 = 44.14%; accuracy_at_5 = 75.78%; loss = 2.027863  (2.030711 s/it)
Iteration 25870: accuracy_at_1 = 40.23%; accuracy_at_5 = 76.17%; loss = 2.243584  (2.030605 s/it)
Iteration 25880: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.92%; loss = 2.273272  (2.031091 s/it)
Iteration 25890: accuracy_at_1 = 45.31%; accuracy_at_5 = 71.48%; loss = 2.189974  (2.030325 s/it)
Iteration 25900: accuracy_at_1 = 42.58%; accuracy_at_5 = 72.27%; loss = 2.152641  (2.031486 s/it)
Iteration 25910: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 1.980159  (2.030794 s/it)
Iteration 25920: accuracy_at_1 = 41.02%; accuracy_at_5 = 69.53%; loss = 2.201710  (2.030675 s/it)
Iteration 25930: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.09%; loss = 2.187013  (2.030077 s/it)
Iteration 25940: accuracy_at_1 = 41.02%; accuracy_at_5 = 68.75%; loss = 2.214940  (2.029495 s/it)
Iteration 25950: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.83%; loss = 2.213484  (2.028616 s/it)
Iteration 25960: accuracy_at_1 = 36.72%; accuracy_at_5 = 70.70%; loss = 2.277479  (2.029468 s/it)
Iteration 25970: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.27%; loss = 2.261634  (2.029333 s/it)
Iteration 25980: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.92%; loss = 2.272807  (2.029640 s/it)
Iteration 25990: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.05%; loss = 2.223234  (2.031803 s/it)
Iteration 26000: accuracy_at_1 = 44.92%; accuracy_at_5 = 77.34%; loss = 2.005060  (2.030490 s/it)
Iteration 26010: accuracy_at_1 = 39.06%; accuracy_at_5 = 72.27%; loss = 2.218493  (2.030289 s/it)
Iteration 26020: accuracy_at_1 = 39.84%; accuracy_at_5 = 75.78%; loss = 2.161319  (2.030803 s/it)
Iteration 26030: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 2.138242  (2.030456 s/it)
Iteration 26040: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.09%; loss = 2.212677  (2.030030 s/it)
Iteration 26050: accuracy_at_1 = 44.14%; accuracy_at_5 = 67.19%; loss = 2.269903  (2.030520 s/it)
Iteration 26060: accuracy_at_1 = 45.70%; accuracy_at_5 = 74.22%; loss = 2.173887  (2.029321 s/it)
Iteration 26070: accuracy_at_1 = 40.62%; accuracy_at_5 = 72.66%; loss = 2.255410  (2.028934 s/it)
Iteration 26080: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.133299  (2.029452 s/it)
Iteration 26090: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.05%; loss = 1.995790  (2.030369 s/it)
Iteration 26100: accuracy_at_1 = 44.92%; accuracy_at_5 = 66.80%; loss = 2.263546  (2.029857 s/it)
Iteration 26110: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.92%; loss = 2.218190  (2.030018 s/it)
Iteration 26120: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.05%; loss = 2.060545  (2.030988 s/it)
Iteration 26130: accuracy_at_1 = 41.41%; accuracy_at_5 = 75.39%; loss = 2.163555  (2.030573 s/it)
Iteration 26140: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.97%; loss = 2.415375  (2.030111 s/it)
Iteration 26150: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.48%; loss = 2.287912  (2.029969 s/it)
Iteration 26160: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.88%; loss = 2.291983  (2.030455 s/it)
Iteration 26170: accuracy_at_1 = 45.70%; accuracy_at_5 = 74.61%; loss = 2.154396  (2.032420 s/it)
Iteration 26180: accuracy_at_1 = 45.31%; accuracy_at_5 = 74.22%; loss = 2.130415  (2.030127 s/it)
Iteration 26190: accuracy_at_1 = 42.97%; accuracy_at_5 = 73.83%; loss = 2.149757  (2.029816 s/it)
Iteration 26200: accuracy_at_1 = 42.58%; accuracy_at_5 = 74.61%; loss = 2.103713  (2.029234 s/it)
Iteration 26210: accuracy_at_1 = 39.45%; accuracy_at_5 = 74.61%; loss = 2.235405  (2.028815 s/it)
Iteration 26220: accuracy_at_1 = 44.14%; accuracy_at_5 = 70.31%; loss = 2.156394  (2.029306 s/it)
Iteration 26230: accuracy_at_1 = 42.97%; accuracy_at_5 = 70.70%; loss = 2.288472  (2.029310 s/it)
Iteration 26240: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.19%; loss = 2.206145  (2.030120 s/it)
Iteration 26250: accuracy_at_1 = 44.14%; accuracy_at_5 = 69.92%; loss = 2.188004  (2.032055 s/it)
Iteration 26260: accuracy_at_1 = 41.02%; accuracy_at_5 = 76.56%; loss = 2.116458  (2.031581 s/it)
Iteration 26270: accuracy_at_1 = 39.84%; accuracy_at_5 = 75.39%; loss = 2.118598  (2.030262 s/it)
Iteration 26280: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.66%; loss = 2.187153  (2.030613 s/it)
Iteration 26290: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.66%; loss = 2.244995  (2.030767 s/it)
Iteration 26300: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.70%; loss = 2.137949  (2.029972 s/it)
Iteration 26310: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.83%; loss = 2.147706  (2.030357 s/it)
Iteration 26320: accuracy_at_1 = 41.80%; accuracy_at_5 = 67.97%; loss = 2.423319  (2.029071 s/it)
Iteration 26330: accuracy_at_1 = 48.05%; accuracy_at_5 = 73.44%; loss = 2.073339  (2.029294 s/it)
Iteration 26340: accuracy_at_1 = 44.14%; accuracy_at_5 = 72.27%; loss = 2.162488  (2.030329 s/it)
Iteration 26350: accuracy_at_1 = 37.50%; accuracy_at_5 = 73.44%; loss = 2.271239  (2.029878 s/it)
Iteration 26360: accuracy_at_1 = 41.41%; accuracy_at_5 = 74.22%; loss = 2.250573  (2.028870 s/it)
Iteration 26370: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.09%; loss = 2.309486  (2.029756 s/it)
Iteration 26380: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 2.138645  (2.030938 s/it)
Iteration 26390: accuracy_at_1 = 48.05%; accuracy_at_5 = 74.61%; loss = 2.039192  (2.030340 s/it)
Iteration 26400: accuracy_at_1 = 45.31%; accuracy_at_5 = 74.61%; loss = 2.045476  (2.031020 s/it)
Iteration 26410: accuracy_at_1 = 46.48%; accuracy_at_5 = 72.27%; loss = 2.068875  (2.031553 s/it)
Iteration 26420: accuracy_at_1 = 43.36%; accuracy_at_5 = 73.83%; loss = 2.142344  (2.030881 s/it)
Iteration 26430: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.97%; loss = 2.253286  (2.030289 s/it)
Iteration 26440: accuracy_at_1 = 46.88%; accuracy_at_5 = 72.27%; loss = 2.159874  (2.028633 s/it)
Iteration 26450: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.44%; loss = 2.122337  (2.029527 s/it)
Iteration 26460: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.329343  (2.029814 s/it)
Iteration 26470: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.275811  (2.030029 s/it)
Iteration 26480: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.31%; loss = 2.220576  (2.029126 s/it)
Iteration 26490: accuracy_at_1 = 44.14%; accuracy_at_5 = 77.34%; loss = 2.171877  (2.030609 s/it)
Iteration 26500: accuracy_at_1 = 44.53%; accuracy_at_5 = 71.48%; loss = 2.147772  (2.030409 s/it)
Iteration 26510: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.41%; loss = 2.329742  (2.029929 s/it)
Iteration 26520: accuracy_at_1 = 33.20%; accuracy_at_5 = 66.02%; loss = 2.550772  (2.029575 s/it)
